text,label,year
"former mlb all-star esteban loaiza nabbed in $500,000 cocaine bust",8,2018
kesha's powerful performance is the one the grammys needed,4,2018
why isn't there a birth control emoji?,9,2018
new k-pop music video praised as celebration of lgbtq love,4,2018
ariana grande tweets message of support on manchester bombing anniversary,4,2018
dave chappelle's jokes about kevin spacey have some viewers up in arms,6,2018
‘our bodies can’t take that kind of damage’: the california community battling a cement factory,5,2018
read live updates on the 2018 olympic opening ceremony,8,2018
denver mayor's son caught on tape berating cop as a 'faggot',6,2018
chadwick boseman to deliver howard university commencement speech,0,2018
'riverdale' star hart denton on chic's fate after that killer cliffhanger,4,2018
japan swoops in to nab women's mass speed skating gold,8,2018
"john krasinski told a customs agent emily blunt is his wife, and it got weird",4,2018
russell crowe reaps shocking sum in divorce auction of his stuff,4,2018
tom brady cuts off interview after host calls daughter an 'annoying pissant',8,2018
deaf activist points out that marvel’s diversity problem isn’t just about race,4,2018
and the first gold medal of the winter olympics goes to ...,8,2018
gus kenworthy named grand marshal of miami beach gay pride parade,6,2018
how steven spielberg got his 'star wars' references in 'ready player one' after all,4,2018
'schoolhouse rock' composer bob dorough dead at 94,4,2018
"jimmy o. yang of ‘silicon valley’: asians who aren't hunks need screen time, too!",4,2018
get used to nor'easters — arctic warming may mean more severe winters in the northeast,7,2018
stephen colbert wants mueller to give trump a special anniversary gift,2,2018
'black panther' success will help fund boys & girls clubs' stem centers,0,2018
a saucy meme made 41-year-old fleetwood mac song 'dreams' climb the charts,4,2018
'weird al' yankovic's first-ever guitar solo was al-solutely flawless,4,2018
14 trips to take from new york city on a long weekend,10,2018
‘stranger things’ fans will be able to visit the upside down irl,4,2018
2nd-grader expertly schools donald trump on how trade deficits work,2,2018
gabby douglas is utterly unrecognizable on 'undercover boss',4,2018
"team usa wows with historic performances, wins bronze in figure skating team event",8,2018
will smith just brought 'the fresh prince of bel-air' back to 'the tonight show',4,2018
florida teen apologizes for racist promposal sign,0,2018
parkland high school shooter nikolas cruz has been receiving tons of fan mail in prison,3,2018
this body of mine: a lifetime of complicated body image,0,2018
prince louis' birth certificate lists william and kate's very cool job titles,4,2018
'walking dead' star steven ogg unleashes on online trolls: 'it makes me f**king sick',4,2018
video resurfaces of fergie saying quentin tarantino bit her on set,4,2018
"a peek inside 'divas live,' pop music's greatest worship service",4,2018
queer aussie men strip down for intimate indie magazine pictorial,6,2018
lapd launches sexual assault investigation against steven seagal,4,2018
"see juliette binoche in 'let the sunshine in,' the french version of a nancy meyers movie",4,2018
"this kardashian-west family photo looks perfect, but it’s a big ol’ mess",4,2018
colbert mocks trump for failing to stand up to putin after 'rigged' election win,2,2018
andrea gibson is happy to make you cry,6,2018
report: media largely ignored unprecedented anti-lgbtq violence of 2017,6,2018
"here’s the story behind 'don’t stop believin’,’ the song that keeps on giving",4,2018
what to watch on amazon prime that’s new this week,4,2018
seth meyers uses genius metaphor to sum up donald trump's phone call to vladimir putin,2,2018
dwayne 'the rock' johnson's new movie poster baffles fans online,4,2018
trapped inside the monster energy frat house,1,2018
"zach braff face-swapped with dax shepard, and it's messing with people's minds",4,2018
rose mcgowan wishes harvey weinstein 'a happy f**king birthday',4,2018
alec baldwin says defending woody allen is 'a normal inclination',4,2018
trump personally phoned roseanne barr about her ratings,4,2018
'call me by your name' screenwriter blasts film's lack of male nudity,6,2018
lois lane finally gets her own tv series,4,2018
anderson cooper tells conan haiti is 'among the richest countries i've ever been to',4,2018
"comedian chuck mccann, the voice of cocoa puffs' cuckoo, dead at 83",4,2018
katy perry says she'd rewrite 'i kissed a girl' if it were released today,6,2018
austrian snowboarder markus schairer breaks neck after terrifying crash,8,2018
‘rupaul’s drag race all stars 3’ episode 1 recap: which queen went home first?,6,2018
"you can fly around the world for less than $1,200",10,2018
jimmy kimmel slows down white house presser to imagine 'sarah drunkabee sanders',2,2018
"35 years ago today, michael jackson moonwalked on tv for the first time",4,2018
jim carrey stuns jeff daniels by crashing his interview on 'conan',4,2018
here's an amazing way to explain non-binary identities to kids,6,2018
"software in fatal uber crash reportedly recognized woman, then ignored her",9,2018
you won't believe north korean cheerleaders' new obsession on 'jimmy kimmel',2,2018
"carrie underwood shows her face, and it's a welcome sight for fans",4,2018
usa gymnastics won't seek to punish mckayla maroney for speaking about nassar abuse,8,2018
"hey trump supporters, robert de niro is officially done with you",4,2018
bill murray compares parkland teens to vietnam war protesters who changed history,4,2018
theresa may says she regrets britain's legacy of anti-lgbtq laws,6,2018
this sad version of the toys r us jingle will hit you where it hurts,1,2018
"the most popular destinations in the world, according to tripadvisor",10,2018
"elon musk's estranged father has child with stepdaughter, says it's 'god's plan'",1,2018
"tom cruise jumps out of a plane at 25,000 feet for next 'mission: impossible'",4,2018
"study finds more than 9,000 brothels masquerading as legit businesses",3,2018
"stephen colbert thinks he knows what dating app mike pence would use, and it's hilarious",2,2018
meryl streep flubs jimmy kimmel's academy awards quiz about herself,2,2018
intruder scare in sean hannity's home leads to arrest,3,2018
'avengers: infinity war' preview brings in a marvel record $39 million,4,2018
"texas, alabama halt executions; florida puts convicted rapist and killer to death",3,2018
'broad city' star abbi jacobson discusses her sexuality: 'i kind of go both ways',6,2018
oprah shot down 2020 speculation in pre-golden globes interview,0,2018
gay conversion therapy survivor recalls 8-month nightmare in a powerful video,6,2018
"jay leno reworks old proverbs, zings donald trump in the process",2,2018
mckayla maroney says larry nassar abused her hundreds of times,8,2018
these lgbtq people are proving there’s a silver lining in this cloudy political climate,6,2018
'cmbyn' director says aids to be 'very relevant' in film's sequel,6,2018
sza already won the grammys with her mom and grandma as dates,4,2018
jimmy kimmel spots something intriguing about melania trump's twitter account,2,2018
lindsay lohan is now joking about her rap sheet to hawk legal services,4,2018
james corden's double-quick recap of january 2018 is exhausting just to watch,2,2018
shaun white dismisses sexual harassment allegations as 'gossip',8,2018
"in 'thoroughbreds,' murderous teen girls continue the grand tradition of psychodramas",4,2018
nicole kidman joins keith urban for duet after romantic serenade,4,2018
why schools are flooded with threats after mass shootings,3,2018
ariana grande shuts down fan blaming her for ‘heartbreaking’ mac miller split,4,2018
dallas officer shot at home depot dies. 2 others still in hospital.,3,2018
nicole kidman said the sweetest thing to keith urban in her golden globes speech,4,2018
diane keaton on woody allen: ‘i continue to believe him’,4,2018
trump's call for a 'space force' makes him the laughingstock of the galaxy,2,2018
stephen colbert has a theory about gary cohn's sudden departure from the white house,2,2018
world's dumbest shoplifters literally run into the police at costco,3,2018
top banks pumped billions more into the dirtiest fossil fuels last year,5,2018
country music stars return to las vegas for first time since mass shooting,4,2018
viola davis to sexual assault survivors: ‘you’re born worthy’,4,2018
the stories behind 4 gorgeous looks from 'phantom thread',4,2018
new children's book honors ballet pioneer raven wilkinson,0,2018
colton haynes and jeff leatham reportedly split after 6 months of marriage,6,2018
aaron paul and lauren parsekian welcome first child together,4,2018
country-singing drag queen trixie mattel on her surprise success,6,2018
"jim parsons: yes, we still need more queer stories onscreen",6,2018
gay and intersex asylum seekers find a place to call home in britain,6,2018
sandra oh assumed she wasn’t up for lead in 'killing eve' due to hollywood racism,4,2018
rick ross says cardi b has 'inspired millions of little girls around the world',4,2018
philip morris says it's 'trying to give up cigarettes' in 2018,1,2018
lauren cohan of ‘the walking dead’ confirms maggie will be back for season 9,4,2018
maryland police charge 3 church leaders with past abuse of at-risk teen girls,3,2018
